Circadian circling (1),Circadian speed (1),Circadian nBouts (1),Circadian bout length (1),Circadian bout clumpiness (1),Circadian circling (2),Circadian speed (2),Circadian nBouts (2),Circadian bout length (2),Circadian bout clumpiness (2),Slow Phototaxis circling,Slow Phototaxis nTrials,Slow Phototaxis occupancy,Slow Phototaxis speed,Slow Phototaxis nBouts,Slow Phototaxis bout length,Slow Phototaxis bout clumpiness,Circadian circling (3),Circadian speed (3),Circadian nBouts (3),Circadian bout length (3),Circadian bout clumpiness (3),Arena circling,Arena speed,Arena nBouts,Arena bout length,Arena bout clumpiness,Circadian circling (4),Circadian speed (4),Circadian nBouts (4),Circadian bout length (4),Circadian bout clumpiness (4),Circadian circling (5),Circadian speed (5),Circadian nBouts (5),Circadian bout length (5),Circadian bout clumpiness (5),Optomotor circling,Optomotor optomotor index,Optomotor speed,Optomotor nTrials,Optomotor nBouts,Optomotor bout length,Optomotor bout clumpiness,Circadian circling (6),Circadian speed (6),Circadian nBouts (6),Circadian bout length (6),Circadian bout clumpiness (6),Y-Maze circling,Y-Maze right bias,Y-Maze nTrials,Y-Maze hand clumpiness,Y-Maze hand switchiness,Y-Maze speed,Y-Maze nBouts,Y-Maze bout length,Y-Maze bout clumpiness,Circadian circling (7),Circadian speed (7),Circadian nBouts (7),Circadian bout length (7),Circadian bout clumpiness (7),Olfaction occupancy,Olfaction preodor occupancy,Olfaction right bias,Olfaction hand clumpiness,Olfaction hand switchiness,Olfaction nTrials,Olfaction speed,Circadian circling (8),Circadian speed (8),Circadian nBouts (8),Circadian bout length (8),Circadian bout clumpiness (8),Circadian circling (9),Circadian speed (9),Circadian nBouts (9),Circadian bout length (9),Circadian bout clumpiness (9),LED Y-Maze circling,LED Y-Maze right bias,LED Y-Maze light bias,LED Y-Maze nTrials,LED Y-Maze hand clumpiness,LED Y-Maze hand switchiness,LED Y-Maze light switchiness,LED Y-Maze speed,LED Y-Maze nBouts,LED Y-Maze bout length,LED Y-Maze bout clumpiness,Circadian circling (10),Circadian speed (10),Circadian nBouts (10),Circadian bout length (10),Circadian bout clumpiness (10)
-0.0441,0.0780,2658.0000,16.8330,5.2918,-0.2169,0.0423,1910.0000,9.8277,4.6429,-0.4420,27.0000,0.5733,0.3338,337.0000,136.4154,0.0903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2288,0.0373,2295.0000,6.1368,2.2995,NaN,NaN,NaN,NaN,NaN,0.0766,0.2670,0.0534,124.0000,8633.0000,11.4726,6.5054,NaN,NaN,NaN,NaN,NaN,-0.1560,0.6061,67.0000,1.1421,1.1253,0.0932,279.0000,173.3584,0.1133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1850,0.5769,0.6441,235.0000,0.7692,0.8891,0.9334,0.1674,1355.0000,14.9565,0.9612,NaN,NaN,NaN,NaN,Na
0.4990,0.0899,1218.0000,22.6273,5.2532,0.6010,0.0632,1744.0000,10.8956,5.4465,-0.1490,12.0000,0.2337,0.0493,792.0000,26.2652,3.1013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1866,0.0413,1248.0000,11.1915,4.7278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6091,0.6575,0.5928,0.8296,1.0784,194.0000,2.5584,0.1575,0.0867,2401.0000,13.2836,5.8146,0.1856,0.1178,2706.0000,16.0170,5.9396,0.0160,0.5000,0.4328,66.0000,3.3132,1.4242,0.8512,0.0614,686.0000,10.1268,6.6107,NaN,NaN,NaN,NaN,Na
0.1848,0.0713,1125.0000,19.3351,5.2583,0.0791,0.0409,1441.0000,9.2200,4.4063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2565,0.0226,911.0000,7.3963,3.5804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5174,0.5273,0.2848,1.2022,1.1868,151.0000,1.9084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0241,0.5676,0.5789,37.0000,2.5674,1.1012,0.8636,0.0371,363.0000,10.4848,5.7819,NaN,NaN,NaN,NaN,Na
-0.3887,0.0365,1266.0000,12.3515,5.4111,-0.3226,0.0881,2122.0000,12.2484,4.8099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0342,0.0621,1805.0000,12.6260,4.1651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0390,0.2504,0.4592,0.7450,1.1711,196.0000,2.9976,-0.4091,0.1466,1991.0000,18.2838,3.9642,-0.5401,0.1607,2256.0000,19.4574,4.1637,0.1021,0.4553,0.6613,123.0000,3.3956,1.0326,0.9721,0.0889,494.0000,17.8806,4.6548,NaN,NaN,NaN,NaN,Na
0.0959,0.1316,2220.0000,21.6054,4.5794,-0.1553,0.0834,2909.0000,11.6088,5.0013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2696,0.0652,1663.0000,11.7811,3.1101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1008,0.5000,21.0000,1.4829,1.3333,0.0432,653.0000,26.2864,7.8321,NaN,NaN,NaN,NaN,NaN,0.0681,0.3821,0.4453,0.8444,1.0899,247.0000,3.1469,-0.1486,0.1770,3766.0000,17.3662,2.9634,-0.3432,0.1796,2993.0000,20.3455,2.9245,0.1179,0.3950,0.6409,322.0000,4.7573,0.9812,0.9820,0.2038,1025.0000,21.3502,7.8895,NaN,NaN,NaN,NaN,Na
0.0473,0.0549,1847.0000,15.3546,4.1390,-0.0978,0.0926,3172.0000,11.0842,3.2259,0.0926,10.0000,0.2615,0.0538,137.0000,224.0876,0.5972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2682,0.1263,2421.0000,12.8686,1.6793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0839,0.3000,51.0000,1.2573,0.9804,0.0676,1142.0000,20.7434,5.4576,NaN,NaN,NaN,NaN,NaN,0.3657,0.3521,0.5106,0.7310,1.1388,188.0000,2.8595,-0.3275,0.3418,2936.0000,24.1069,4.0914,0.0200,0.1454,2055.0000,21.4170,3.0204,0.0758,0.3182,0.6087,22.0000,1.6569,1.3619,0.7302,0.0303,218.0000,9.9404,3.8988,NaN,NaN,NaN,NaN,Na
-0.4566,0.1418,2289.0000,19.4102,3.4045,-0.2268,0.0508,2768.0000,8.2341,2.8439,-0.3308,18.0000,0.3883,0.1064,99.0000,329.3030,2.2237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1427,0.0722,2434.0000,12.0123,2.2374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1038,0.8204,0.5034,0.9916,1.0069,145.0000,1.8392,-0.5422,0.1243,3216.0000,14.1113,4.1689,-0.7058,0.0937,2652.0000,13.9879,4.6680,-0.0749,0.5789,0.6073,190.0000,1.3905,0.9284,0.8891,0.1431,1020.0000,16.2824,2.5880,NaN,NaN,NaN,NaN,Na
-0.0536,0.2714,3015.0000,26.3897,1.7897,0.0656,0.1216,3908.0000,12.0885,2.3141,0.1219,25.0000,0.1650,0.1265,852.0000,47.9871,0.9904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1861,0.0751,2176.0000,10.0391,2.3227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0851,0.6667,106.0000,2.0474,1.1250,0.1182,1027.0000,31.3281,2.3480,NaN,NaN,NaN,NaN,NaN,0.0577,0.7089,0.4746,0.7943,0.7987,236.0000,3.0417,-0.1031,0.1875,3368.0000,20.1966,3.0765,-0.1940,0.1691,3378.0000,19.4964,2.0210,-0.0520,0.5379,0.6939,146.0000,0.3213,1.0885,0.7366,0.1061,375.0000,27.2187,11.4236,NaN,NaN,NaN,NaN,Na
0.4404,0.2814,3487.0000,31.3542,1.6675,0.2287,0.1698,5174.0000,18.7298,2.2869,-0.1325,20.0000,0.3864,0.1128,432.0000,39.3079,2.8448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2086,0.1597,2745.0000,24.7166,1.6833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2253,0.1313,0.6968,0.8023,0.9210,221.0000,1.7794,-0.4872,0.1174,2884.0000,16.2500,2.6464,-0.3375,0.1502,2702.0000,21.1739,2.7774,0.0138,0.5524,0.4906,105.0000,1.6175,1.1170,0.9815,0.1121,839.0000,16.8355,3.0003,NaN,NaN,NaN,NaN,Na
-0.0303,0.1004,2420.0000,11.5657,2.5654,0.1829,0.0631,2617.0000,7.5663,2.8788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1895,0.0570,2102.0000,8.4296,2.1426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0012,0.5600,26.0000,0.7706,1.1707,0.0464,869.0000,22.4350,5.0745,NaN,NaN,NaN,NaN,NaN,0.0090,0.9983,0.4292,1.4404,1.1913,233.0000,0.9610,0.1475,0.1844,3477.0000,13.4265,3.1871,0.5105,0.3213,3934.0000,16.6784,3.2685,-0.0579,0.6316,0.5897,38.0000,2.4670,0.9613,0.8478,0.0422,327.0000,11.9266,3.8985,NaN,NaN,NaN,NaN,Na
-0.4022,0.3910,2156.0000,39.5301,2.8007,-0.5520,0.1108,3289.0000,12.1277,4.0061,0.1461,17.0000,0.4746,0.0651,495.0000,6.9091,3.5021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5992,0.1714,2297.0000,18.8224,1.8551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0324,0.4623,0.5260,1.2376,0.8813,289.0000,2.6732,-0.5200,0.3589,2736.0000,33.5947,2.7175,-0.6959,0.2433,2408.0000,30.1520,1.9499,0.0999,0.4865,0.3421,37.0000,1.2065,1.2442,0.9354,0.0567,531.0000,13.8437,7.9050,NaN,NaN,NaN,NaN,Na
-0.8580,0.1508,3298.0000,17.1701,2.0886,-0.2890,0.0604,2881.0000,10.3089,2.8860,0.3913,26.0000,0.4655,0.1641,734.0000,48.7262,1.8015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3121,0.0595,2390.0000,9.7515,1.8503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1445,0.6429,29.0000,3.0908,1.3517,0.0670,1358.0000,18.0898,1.4828,NaN,NaN,NaN,NaN,NaN,0.0083,1.0000,0.6749,1.1017,0.9313,323.0000,1.6124,-0.0537,0.0981,2899.0000,12.7485,3.6188,-0.0202,0.0924,2475.0000,14.4251,4.5313,0.2434,0.4885,0.7670,175.0000,1.0883,1.0634,0.8903,0.1340,1179.0000,13.8363,1.9036,NaN,NaN,NaN,NaN,Na
0.0421,0.0460,1968.0000,10.5615,3.6104,-0.0821,0.0342,2198.0000,7.6533,3.8695,-0.6089,24.0000,0.5028,0.1888,590.0000,67.8288,1.8098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1717,0.0348,1864.0000,8.0198,3.1663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2135,0.5562,170.0000,1.2989,0.8817,0.1588,706.0000,64.2351,0.1111,NaN,NaN,NaN,NaN,NaN,0.4057,0.5089,0.5274,0.8798,1.1577,201.0000,3.2120,-0.1843,0.0432,2434.0000,8.6828,3.5928,-0.1639,0.0417,1571.0000,11.4125,5.4017,-0.0767,0.6265,0.4706,84.0000,2.9689,0.9921,0.7319,0.0788,547.0000,15.7989,6.4721,NaN,NaN,NaN,NaN,Na
-0.1602,0.0955,1805.0000,21.7989,4.6194,0.0289,0.0717,2120.0000,11.8844,5.2585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2819,0.0511,1151.0000,11.6846,3.5557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0813,0.5333,16.0000,0.1490,1.3811,0.0244,126.0000,74.3492,3.0935,NaN,NaN,NaN,NaN,NaN,0.1722,0.2668,0.5573,0.8229,0.9452,253.0000,2.9334,0.1024,0.1080,2380.0000,14.7210,5.4236,-0.1857,0.1202,2560.0000,16.1785,5.3546,-0.0758,0.5122,0.2857,41.0000,0.7793,1.5131,0.8750,0.0347,249.0000,14.8835,8.8867,NaN,NaN,NaN,NaN,Na
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0538,20.0000,0.1043,0.0763,97.0000,411.7113,0.6323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3356,0.0191,1087.0000,5.6109,3.9769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,0.5030,4.0879,1.8097,662.0000,0.6619,0.0255,0.0432,2103.0000,9.7860,5.4001,0.4475,0.0363,1254.0000,11.6451,5.3513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.5706,0.0673,2478.0000,13.8943,2.6213,0.2990,0.0634,2866.0000,9.9375,3.1766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2748,0.0463,1985.0000,9.8479,2.2886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0088,0.5000,27.0000,0.1390,1.2593,0.0679,1151.0000,22.1781,1.8265,NaN,NaN,NaN,NaN,NaN,0.5814,0.6295,0.6018,0.8046,0.7809,334.0000,2.5634,-0.2747,0.0944,3057.0000,13.4632,5.6939,-0.0186,0.0950,2782.0000,16.1930,4.7383,-0.0496,0.6341,0.4048,41.0000,1.1427,1.3141,0.9882,0.0638,646.0000,11.0341,3.0313,NaN,NaN,NaN,NaN,Na
0.3754,0.0471,1939.0000,11.8840,3.4428,0.3407,0.0396,2378.0000,8.2317,4.4803,-0.0415,15.0000,0.1563,0.0979,702.0000,28.5684,4.8394,NaN,NaN,NaN,NaN,NaN,0.0781,0.0418,490.0000,5.2776,3.9410,0.6440,0.0471,1968.0000,10.0473,2.5081,NaN,NaN,NaN,NaN,NaN,0.1629,0.5287,0.0295,25.0000,5992.0000,8.3094,10.8384,NaN,NaN,NaN,NaN,NaN,0.1597,0.3571,43.0000,1.6513,1.0636,0.0731,1302.0000,20.0499,2.2364,NaN,NaN,NaN,NaN,NaN,0.9683,1.0000,0.5199,1.0008,0.9801,327.0000,1.7946,0.5205,0.0748,2047.0000,13.6546,4.2459,0.5282,0.0680,1380.0000,18.3123,3.9058,0.1526,0.5600,0.5882,50.0000,1.4194,1.2175,0.9310,0.0785,1219.0000,8.5283,4.2346,NaN,NaN,NaN,NaN,Na
-0.4154,0.1362,2901.0000,18.9752,2.8765,-0.2663,0.0589,3184.0000,9.2120,4.8968,0.3027,16.0000,0.3196,0.0528,1004.0000,14.7390,3.0410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0966,0.0348,1913.0000,7.5353,3.1875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0842,0.5625,17.0000,1.9547,1.0756,0.0310,946.0000,14.8097,4.1788,NaN,NaN,NaN,NaN,NaN,0.5039,0.5273,0.5319,1.2383,1.0425,235.0000,2.6514,-0.8132,0.1625,2823.0000,19.4818,3.4371,-0.7281,0.1586,3386.0000,17.2029,2.8891,-0.1307,0.8000,0.5000,11.0000,1.4096,1.1364,0.8333,0.0209,224.0000,7.7321,5.3520,NaN,NaN,NaN,NaN,Na
0.1464,0.0947,2385.0000,19.1350,3.8344,0.2227,0.0726,3577.0000,10.4266,4.1838,0.2617,23.0000,0.3377,0.0946,1380.0000,10.8152,2.1478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4241,0.0761,2642.0000,11.1488,2.0067,NaN,NaN,NaN,NaN,NaN,0.4661,0.0994,0.0418,484.0000,8566.0000,8.5419,8.1305,NaN,NaN,NaN,NaN,NaN,0.0825,0.6207,59.0000,1.1626,1.1879,0.0919,1207.0000,29.8948,0.7325,NaN,NaN,NaN,NaN,NaN,0.3803,0.4379,0.5969,0.9664,0.9465,191.0000,2.0549,0.3504,0.1339,3606.0000,16.1539,2.6960,0.3240,0.1068,3301.0000,15.2260,3.2312,0.1684,0.5571,0.6462,211.0000,0.8712,1.0757,0.9594,0.1663,1381.0000,15.7589,1.1799,NaN,NaN,NaN,NaN,Na
-0.0541,0.1658,3891.0000,20.5256,2.5578,0.1105,0.0950,3748.0000,13.2150,4.1925,0.2692,21.0000,0.6068,0.0696,1210.0000,18.5174,2.7502,NaN,NaN,NaN,NaN,NaN,0.7335,0.0670,582.0000,6.9124,3.0163,-0.0780,0.1097,2954.0000,16.8917,1.9997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0269,0.4792,49.0000,1.5840,0.9404,0.0651,1008.0000,25.1052,3.3265,NaN,NaN,NaN,NaN,NaN,0.4561,0.4235,0.5125,0.8191,0.9881,160.0000,2.5540,-0.3696,0.1093,2888.0000,16.0190,4.2479,-0.3586,0.1233,3599.0000,15.2834,3.1299,0.0214,0.4512,0.6353,84.0000,1.8236,0.9615,0.9394,0.0786,754.0000,11.0424,4.7839,NaN,NaN,NaN,NaN,Na
0.2769,0.1586,3006.0000,20.8949,3.3616,0.2495,0.0748,3644.0000,9.7648,3.0147,0.1267,19.0000,0.0218,0.0478,708.0000,43.4534,2.1906,NaN,NaN,NaN,NaN,NaN,-0.0902,0.0689,556.0000,6.1439,2.3845,0.4071,0.0684,2455.0000,10.3210,2.1462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1185,0.5385,53.0000,1.8592,1.2147,0.0777,1416.0000,21.3969,1.7986,NaN,NaN,NaN,NaN,NaN,0.0058,0.7397,0.5112,0.9767,0.9270,313.0000,2.5869,0.3423,0.1304,3819.0000,14.9995,2.6946,0.4336,0.1088,4544.0000,11.8092,2.5940,0.0277,0.6384,0.6726,225.0000,0.7377,0.9530,0.9845,0.1606,1125.0000,17.7867,0.8795,NaN,NaN,NaN,NaN,Na
-0.7966,0.0597,1674.0000,13.0125,3.1107,-0.5027,0.0626,2758.0000,9.0442,3.5637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4120,0.0795,2633.0000,10.7201,1.9038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0145,0.7000,11.0000,2.0829,1.2987,0.0215,675.0000,15.0859,6.0596,NaN,NaN,NaN,NaN,NaN,0.2875,0.3578,0.5016,1.2697,1.3290,307.0000,1.5428,-0.7187,0.1366,2518.0000,14.2641,3.1864,-0.5171,0.1809,5336.0000,12.9119,2.8111,0.0176,0.6716,0.6029,67.0000,2.2314,0.8460,0.9828,0.0754,734.0000,11.5995,4.0279,NaN,NaN,NaN,NaN,Na
0.4093,0.1006,2071.0000,17.4360,2.5595,0.3012,0.0750,3129.0000,9.9278,2.6627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1872,0.0479,298.0000,8.4664,4.9226,0.2553,0.0819,2700.0000,11.7937,1.8817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0628,0.4118,18.0000,2.8547,1.2615,0.0434,1132.0000,17.5459,4.6865,NaN,NaN,NaN,NaN,NaN,0.2895,0.4703,0.3611,1.1331,1.2943,288.0000,2.8217,0.1413,0.1760,2293.0000,19.1740,4.0132,-0.2360,0.1584,2178.0000,19.9651,2.2388,0.0342,0.5843,0.7143,90.0000,1.8514,1.0750,1.2385,0.0876,839.0000,10.8570,2.9777,NaN,NaN,NaN,NaN,Na
0.6907,0.1316,2214.0000,23.3238,3.2046,0.3000,0.0661,2753.0000,10.9001,4.5643,0.2162,19.0000,0.0884,0.0697,588.0000,63.3163,1.8574,NaN,NaN,NaN,NaN,NaN,0.0216,0.0715,600.0000,7.5617,4.3275,0.3237,0.1263,2484.0000,17.0717,2.0820,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2180,0.4615,27.0000,0.8082,1.3413,0.0609,1085.0000,25.1512,2.1151,NaN,NaN,NaN,NaN,NaN,0.0000,0.4580,0.3790,0.7637,0.9765,124.0000,1.4061,0.7218,0.1444,2835.0000,17.2554,2.9490,0.6454,0.1215,2511.0000,17.6858,2.8064,-0.0702,0.4833,0.5645,61.0000,3.6057,1.0832,0.9185,0.0666,661.0000,9.0862,7.5457,NaN,NaN,NaN,NaN,Na
0.5658,0.1151,2761.0000,17.6632,3.0250,0.1083,0.0501,2546.0000,10.2800,4.7607,0.0762,20.0000,0.2406,0.0589,1136.0000,29.6294,1.8211,NaN,NaN,NaN,NaN,NaN,0.1640,0.0835,627.0000,8.2998,3.1596,0.2039,0.0554,2277.0000,11.8265,4.3521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0545,0.4000,16.0000,0.6136,0.9115,0.0675,1137.0000,24.4055,1.4527,NaN,NaN,NaN,NaN,NaN,0.0000,0.1029,0.5679,1.1996,1.1861,280.0000,1.4453,0.4552,0.1012,3215.0000,12.6995,4.2158,0.1719,0.0770,2082.0000,18.4054,7.1746,-0.2194,0.4762,0.6087,22.0000,1.9703,1.0934,0.9127,0.0416,486.0000,8.6029,3.6429,NaN,NaN,NaN,NaN,Na
0.4074,0.0654,2071.0000,16.4949,5.8346,-0.1188,0.0741,2300.0000,11.6170,4.1841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1044,0.0697,2150.0000,12.7767,2.2514,NaN,NaN,NaN,NaN,NaN,0.6042,0.1771,0.0308,222.0000,6539.0000,8.2753,8.8819,NaN,NaN,NaN,NaN,NaN,-0.0163,0.5534,104.0000,1.1697,1.0699,0.1313,705.0000,62.6440,0.2724,NaN,NaN,NaN,NaN,NaN,0.0015,0.3360,0.5522,1.1861,1.2474,201.0000,2.2027,-0.0341,0.1296,2584.0000,14.7322,4.1995,0.2275,0.1260,2589.0000,17.0070,3.4127,-0.0753,0.5763,0.4667,59.0000,2.0625,1.0412,0.7701,0.0671,588.0000,10.7194,4.4466,NaN,NaN,NaN,NaN,Na
0.3654,0.1386,2584.0000,19.7852,2.7240,0.4023,0.0966,3020.0000,12.7387,3.7544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2146,0.0893,486.0000,10.0782,4.3722,0.3264,0.0806,2483.0000,11.4813,3.0960,NaN,NaN,NaN,NaN,NaN,0.2560,0.1012,0.0299,264.0000,6301.0000,8.1725,16.3801,NaN,NaN,NaN,NaN,NaN,0.0507,0.4167,13.0000,0.9161,1.1077,0.0481,604.0000,26.5596,4.4676,NaN,NaN,NaN,NaN,NaN,0.1795,0.1646,0.5591,0.7464,1.0879,220.0000,3.8639,0.3735,0.1041,2962.0000,11.6347,5.2432,0.1601,0.0483,2117.0000,9.1701,9.3117,0.0231,0.6429,0.5758,98.0000,3.4576,1.0667,0.9511,0.0902,711.0000,12.4093,4.4549,NaN,NaN,NaN,NaN,Na
0.0346,0.0950,3338.0000,13.9727,2.1351,0.0588,0.0623,3526.0000,8.2598,2.9339,0.1100,25.0000,0.4203,0.1289,877.0000,47.8107,0.6627,NaN,NaN,NaN,NaN,NaN,-0.1968,0.0531,536.0000,6.2257,2.7910,-0.0599,0.0751,2405.0000,12.8141,2.1974,NaN,NaN,NaN,NaN,NaN,0.0898,0.4443,0.0450,256.0000,8230.0000,8.7507,4.5865,NaN,NaN,NaN,NaN,NaN,0.1309,0.4000,166.0000,0.9037,1.1170,0.1763,825.0000,51.1564,0.4251,NaN,NaN,NaN,NaN,NaN,0.0000,0.0935,0.5407,1.2453,1.3199,270.0000,1.4496,0.0368,0.0895,3032.0000,14.8282,2.9872,-0.0341,0.1109,2660.0000,18.7165,2.0360,-0.0040,0.4743,0.5109,275.0000,1.8451,0.8605,1.0802,0.2051,1120.0000,20.6964,1.7534,NaN,NaN,NaN,NaN,Na
