Circadian circling (1),Circadian speed (1),Circadian nBouts (1),Circadian bout length (1),Circadian bout clumpiness (1),Circadian circling (2),Circadian speed (2),Circadian nBouts (2),Circadian bout length (2),Circadian bout clumpiness (2),Slow Phototaxis circling,Slow Phototaxis nTrials,Slow Phototaxis occupancy,Slow Phototaxis speed,Slow Phototaxis nBouts,Slow Phototaxis bout length,Slow Phototaxis bout clumpiness,Circadian circling (3),Circadian speed (3),Circadian nBouts (3),Circadian bout length (3),Circadian bout clumpiness (3),Arena circling,Arena speed,Arena nBouts,Arena bout length,Arena bout clumpiness,Circadian circling (4),Circadian speed (4),Circadian nBouts (4),Circadian bout length (4),Circadian bout clumpiness (4),Circadian circling (5),Circadian speed (5),Circadian nBouts (5),Circadian bout length (5),Circadian bout clumpiness (5),Optomotor circling,Optomotor optomotor index,Optomotor speed,Optomotor nTrials,Optomotor nBouts,Optomotor bout length,Optomotor bout clumpiness,Circadian circling (6),Circadian speed (6),Circadian nBouts (6),Circadian bout length (6),Circadian bout clumpiness (6),Y-Maze circling,Y-Maze right bias,Y-Maze nTrials,Y-Maze hand clumpiness,Y-Maze hand switchiness,Y-Maze speed,Y-Maze nBouts,Y-Maze bout length,Y-Maze bout clumpiness,Circadian circling (7),Circadian speed (7),Circadian nBouts (7),Circadian bout length (7),Circadian bout clumpiness (7),Olfaction occupancy,Olfaction preodor occupancy,Olfaction right bias,Olfaction hand clumpiness,Olfaction hand switchiness,Olfaction nTrials,Olfaction speed,Circadian circling (8),Circadian speed (8),Circadian nBouts (8),Circadian bout length (8),Circadian bout clumpiness (8),Circadian circling (9),Circadian speed (9),Circadian nBouts (9),Circadian bout length (9),Circadian bout clumpiness (9),LED Y-Maze circling,LED Y-Maze right bias,LED Y-Maze light bias,LED Y-Maze nTrials,LED Y-Maze hand clumpiness,LED Y-Maze hand switchiness,LED Y-Maze light switchiness,LED Y-Maze speed,LED Y-Maze nBouts,LED Y-Maze bout length,LED Y-Maze bout clumpiness,Circadian circling (10),Circadian speed (10),Circadian nBouts (10),Circadian bout length (10),Circadian bout clumpiness (10)
0.4402,0.0963,2278.0000,20.3771,5.1756,0.3500,0.0869,1558.0000,18.8030,5.0019,-0.1889,16.0000,0.5032,0.1088,883.0000,15.0566,10.2376,0.2316,0.0748,1794.0000,13.7670,5.6492,-0.6083,0.2514,1292.0000,17.8413,3.2649,0.4220,0.1047,2349.0000,17.0285,5.3529,0.1946,0.0791,1752.0000,12.3196,5.0254,-0.0602,0.4759,0.0366,163.0000,2402.0000,8.4963,9.5410,-0.2386,0.0625,2075.0000,10.8573,5.5433,0.0328,0.3077,40.0000,1.4524,0.9976,0.0610,803.0000,11.6513,4.1418,0.2643,0.0716,2554.0000,9.8493,6.9753,0.7192,0.9472,0.5563,1.1667,0.8317,151.0000,1.3058,0.5576,0.1943,2404.0000,21.2916,4.9309,0.2547,0.0384,1913.0000,11.8542,5.9901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1155,0.1897,3176.0000,20.9798,4.229
0.2414,0.0816,2187.0000,20.7545,4.8315,-0.3646,0.0761,1300.0000,16.8046,4.5686,-0.1933,25.0000,0.1638,0.1661,946.0000,21.8953,3.3033,0.1255,0.0525,1662.0000,8.9789,5.4746,NaN,NaN,NaN,NaN,NaN,-0.3152,0.1546,1862.0000,19.0156,4.5718,-0.2912,0.0843,2997.0000,8.1608,3.8070,0.2498,0.4292,0.0478,164.0000,3002.0000,10.9740,11.2448,-0.2173,0.0409,2429.0000,6.5558,5.2993,0.0755,0.4194,63.0000,1.1963,0.9452,0.0951,1269.0000,13.9819,3.5764,-0.0896,0.0486,2010.0000,7.7905,4.9445,0.8370,0.8133,0.4646,1.2647,1.1296,226.0000,1.6551,-0.3292,0.1635,2019.0000,17.1308,5.0634,-0.4555,0.0448,3224.0000,9.0732,5.9444,0.2135,0.6087,0.4167,23.0000,1.8525,1.6429,0.6000,0.0466,647.0000,7.1561,7.6853,-0.4809,0.1409,4231.0000,10.6823,3.170
0.1361,0.0548,1786.0000,15.6635,2.4300,0.6711,0.0756,1585.0000,13.2940,2.5634,-0.0991,22.0000,0.3788,0.1262,999.0000,14.5586,4.0078,0.6637,0.0698,1706.0000,10.0088,2.8499,0.0309,0.1036,771.0000,11.7380,5.2819,0.5926,0.1731,1626.0000,19.6089,2.2663,0.5957,0.0597,1517.0000,9.3975,2.5932,-0.3878,0.5855,0.0743,326.0000,4268.0000,15.4702,2.4092,0.8798,0.0528,1503.0000,8.9807,2.7080,-0.1217,0.6403,140.0000,0.6755,1.2250,0.1199,1383.0000,16.8351,3.4864,0.8751,0.1158,1982.0000,9.8688,3.2222,0.6858,0.9685,0.5991,1.0128,1.0605,212.0000,3.2239,0.8808,0.1144,1318.0000,17.8020,3.6854,0.8314,0.0868,2150.0000,12.1107,3.0562,-0.0282,0.4346,0.7500,307.0000,3.5677,1.0472,1.0130,0.1941,989.0000,19.9414,5.8189,0.5667,0.0745,2068.0000,12.3690,3.230
-0.3000,0.1035,1953.0000,22.0364,5.2827,0.0338,0.1091,2032.0000,17.3484,4.4395,0.3823,21.0000,0.5260,0.1491,901.0000,17.1709,2.2011,-0.3108,0.1269,2577.0000,11.6477,4.8037,0.3810,0.2214,1255.0000,16.2908,1.2123,-0.3598,0.1786,2032.0000,20.4464,5.6104,-0.2322,0.0786,1502.0000,11.9634,6.1449,-0.0483,0.7242,0.0386,97.0000,1440.0000,18.3181,12.2381,0.0671,0.0466,1735.0000,8.6524,5.3278,0.0342,0.5361,264.0000,0.8517,0.9748,0.1996,1408.0000,23.0078,0.6280,0.0240,0.0592,1940.0000,8.8897,6.2615,0.9614,0.8040,0.4919,0.7983,0.7888,246.0000,2.8990,-0.1963,0.1432,1674.0000,16.8106,5.6239,-0.1570,0.0249,1147.0000,10.6574,4.8238,-0.0139,0.6237,0.6089,380.0000,3.7670,0.9643,0.8652,0.2622,1055.0000,24.9934,3.0051,-0.2002,0.0915,2573.0000,13.2079,6.059
0.3881,0.0258,1487.0000,6.1722,3.1647,0.3919,0.0198,999.0000,6.5465,3.1104,-0.2102,27.0000,0.4865,0.2495,1158.0000,26.4706,0.6879,NaN,NaN,NaN,NaN,NaN,-0.5308,0.3486,1441.0000,22.8910,0.4136,0.7995,0.0768,1086.0000,14.4733,3.3695,NaN,NaN,NaN,NaN,NaN,-0.7529,0.5042,0.0794,415.0000,6943.0000,13.1790,1.0903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.6536,0.0725,1295.0000,14.9313,3.7770,-0.0736,0.0245,1011.0000,8.7695,2.9681,-0.2800,22.0000,0.5273,0.1275,977.0000,15.7892,4.2198,0.0864,0.0389,1324.0000,9.8474,4.1331,-0.3092,0.1330,991.0000,12.8365,7.1069,0.3581,0.0865,1248.0000,19.2292,3.6433,0.0968,0.0398,1164.0000,10.1194,3.3786,-0.3380,0.5206,0.0310,100.0000,2141.0000,9.8543,7.7665,0.0698,0.0288,1530.0000,8.3392,4.0225,-0.3363,0.7109,129.0000,1.5211,1.0751,0.1096,1460.0000,14.2582,3.0578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.1974,0.0261,1605.0000,9.3097,4.0335,0.2000,0.0272,1775.0000,5.6310,2.4975,-0.5537,20.0000,0.2306,0.0818,798.0000,10.8885,2.5745,0.0970,0.0231,1533.0000,5.0959,2.4220,-0.3724,0.2069,1088.0000,20.3079,2.8880,0.1626,0.0278,1187.0000,6.5072,2.4075,0.3758,0.0262,1125.0000,6.7884,2.4052,-0.3068,0.4481,0.0315,91.0000,1388.0000,10.4388,7.6230,0.3367,0.0229,1585.0000,5.6896,2.3345,0.0262,0.5263,96.0000,2.5361,1.2953,0.0936,1000.0000,16.0860,5.9761,NaN,NaN,NaN,NaN,NaN,0.9857,0.6440,0.5443,1.2807,0.8692,327.0000,1.6268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.7399,0.1539,1764.0000,21.9110,4.6589,-0.6865,0.0873,1869.0000,15.7491,4.1584,-0.0481,17.0000,0.2744,0.1164,782.0000,17.9719,3.0545,-0.7109,0.0794,1819.0000,12.9758,3.9115,0.2968,0.2724,1094.0000,22.7139,1.0188,-0.5267,0.0901,1837.0000,16.9281,5.4934,-0.4383,0.0986,1834.0000,13.1467,4.3167,-0.2610,0.3472,0.0496,190.0000,2837.0000,8.5904,5.9192,-0.6495,0.0950,2314.0000,12.6469,3.5725,0.0582,0.6667,67.0000,1.1373,1.1754,0.1103,1176.0000,16.1497,1.6885,-0.5563,0.0551,1775.0000,9.7808,4.8638,0.9384,0.9362,0.4927,1.9623,1.5040,274.0000,1.1767,-0.5656,0.1357,2153.0000,18.3321,4.3652,-0.2350,0.0403,1873.0000,13.5467,6.0227,0.0571,0.4373,0.5568,263.0000,2.9700,1.0276,1.0284,0.1883,1015.0000,16.0266,3.4172,-0.9029,0.1836,3544.0000,17.7514,4.741
NaN,NaN,NaN,NaN,NaN,-0.3512,0.0434,1072.0000,15.4608,4.6226,-0.1308,16.0000,0.4998,0.1904,471.0000,47.3206,1.1815,-0.6989,0.0461,1160.0000,10.9147,4.1022,-0.5836,0.2339,783.0000,24.4138,2.1112,0.3431,0.0301,757.0000,13.1374,5.2923,-0.3831,0.0233,720.0000,9.4819,4.4386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4988,0.0400,2077.0000,7.7102,5.9292,-0.1972,0.4744,79.0000,0.3195,0.9138,0.0874,615.0000,23.9528,5.5001,NaN,NaN,NaN,NaN,NaN,0.9679,0.9369,0.2901,1.3102,1.2309,355.0000,1.7151,-0.6510,0.0332,1123.0000,10.1069,6.0812,-0.4673,0.0210,1564.0000,10.4009,5.2430,-0.0541,0.5266,0.6394,207.0000,7.4433,1.2887,1.0635,0.1729,497.0000,34.8028,3.3256,-0.8311,0.0748,3025.0000,11.3438,6.432
-0.1915,0.0473,1898.0000,12.6412,4.5222,-0.2714,0.0485,1679.0000,13.3776,4.1309,-0.0457,17.0000,0.2438,0.0949,532.0000,16.6034,3.5588,-0.2852,0.0491,1704.0000,10.0804,4.9973,0.3782,0.2490,1006.0000,19.9742,2.7086,-0.6637,0.1298,2183.0000,17.2071,4.2370,-0.2130,0.0402,1518.0000,10.6495,3.8703,0.0667,0.4048,0.0788,428.0000,5109.0000,12.5731,1.5457,0.1223,0.0516,1920.0000,10.0505,4.6064,-0.1767,0.6207,117.0000,1.0847,0.9802,0.1317,1362.0000,15.9001,1.8378,-0.2411,0.0422,2070.0000,7.7778,4.1602,0.7649,0.9562,0.4971,1.4415,1.1782,348.0000,2.1965,-0.2233,0.1774,2871.0000,16.2933,5.3727,-0.4333,0.0444,2234.0000,10.2762,4.4186,-0.0322,0.4829,0.7360,321.0000,4.3999,1.1166,0.8951,0.2446,1117.0000,23.3688,2.7588,-0.0319,0.0954,3713.0000,12.3595,4.537
0.2845,0.0392,1740.0000,13.1368,5.4656,0.0772,0.0212,823.0000,9.6464,3.6142,-0.2205,15.0000,0.4843,0.0884,449.0000,22.1403,5.0105,0.5847,0.0308,1022.0000,9.0734,4.1781,-0.4618,0.2822,1460.0000,19.9781,1.3749,0.5554,0.1137,1195.0000,20.6075,3.7620,0.3289,0.0327,1119.0000,9.9750,3.8261,-0.1437,0.6332,0.0522,153.0000,2783.0000,17.5954,7.2099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.3109,0.0252,1340.0000,7.9634,3.3895,NaN,NaN,NaN,NaN,NaN,-0.1581,26.0000,0.3869,0.2272,1233.0000,23.3682,1.2738,NaN,NaN,NaN,NaN,NaN,-0.7137,0.1741,593.0000,24.8027,4.0067,-0.2686,0.0423,1302.0000,9.4255,2.9041,NaN,NaN,NaN,NaN,NaN,-0.1596,0.6094,0.0742,205.0000,3598.0000,21.8385,9.2010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0539,27.0000,0.5709,0.1940,1358.0000,19.7128,0.7683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.1085,0.0427,1543.0000,15.3182,4.2404,0.1201,0.0466,1598.0000,11.3123,3.5311,-0.1571,16.0000,0.1777,0.0883,741.0000,14.3266,3.7681,0.4857,0.0658,2018.0000,9.6724,4.1096,0.0337,0.0612,569.0000,8.3163,3.6791,0.4643,0.1681,1810.0000,18.6459,4.3633,0.1758,0.0570,1851.0000,8.1977,3.4403,0.4031,0.4912,0.0339,76.0000,1772.0000,7.8758,4.9544,0.3567,0.0487,1661.0000,7.9561,3.8585,-0.0726,0.5833,25.0000,1.7535,1.0697,0.0721,1037.0000,9.6017,2.3520,0.5190,0.0807,2073.0000,8.3189,3.9624,0.3754,0.7682,0.5591,0.9759,1.2650,186.0000,2.2981,0.7634,0.1199,2321.0000,11.9522,4.7053,0.3856,0.0736,2608.0000,10.7285,3.8784,0.0454,0.5133,0.4238,150.0000,2.9720,0.9740,1.2204,0.1256,949.0000,14.2466,3.5635,0.5978,0.1467,2789.0000,15.7530,3.853
-0.1970,0.0398,1799.0000,12.3168,5.1119,0.3869,0.0541,1154.0000,11.8016,4.2112,-0.1315,14.0000,0.4412,0.0908,622.0000,15.0611,4.2679,0.7079,0.0609,1593.0000,9.4947,4.9151,0.7252,0.1549,755.0000,18.1046,4.6736,0.7240,0.0963,1445.0000,14.1612,4.3090,0.6951,0.0829,1516.0000,10.1583,3.8330,0.0504,0.5355,0.0590,266.0000,4084.0000,13.2551,5.5995,NaN,NaN,NaN,NaN,NaN,0.1436,0.3175,64.0000,1.6948,1.0456,0.0660,485.0000,16.2062,3.5612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.2377,0.0540,1966.0000,16.1684,4.7051,0.2820,0.0616,1319.0000,14.1979,4.3436,0.2833,27.0000,0.4722,0.2273,1032.0000,30.2578,0.7518,0.1120,0.0710,1783.0000,10.0494,3.7141,0.8016,0.2117,802.0000,23.5337,2.4287,0.0662,0.0963,1755.0000,17.0838,4.3274,0.0475,0.0852,1356.0000,11.1925,4.0245,-0.0144,0.6201,0.0758,282.0000,5512.0000,15.0109,1.4897,-0.5189,0.0751,1868.0000,10.8951,4.2952,-0.1097,0.7697,179.0000,0.8025,1.1187,0.1939,1554.0000,24.5785,0.3176,0.1525,0.0930,1915.0000,10.0825,4.9884,1.0000,0.9544,0.6000,0.8693,0.9843,345.0000,2.8954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.0892,0.0543,2045.0000,15.9966,4.0480,-0.5682,0.0832,1845.0000,16.0547,3.4590,-0.1149,27.0000,0.4344,0.1398,1508.0000,12.6883,1.8442,-0.4245,0.0945,2249.0000,12.7474,2.9177,0.0436,0.0520,389.0000,8.8278,4.3019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0198,0.2112,1738.0000,24.3809,5.5691,-0.0322,0.0418,1437.0000,10.2867,6.1914,-0.1104,0.6344,0.5921,227.0000,4.5923,1.2060,0.9806,0.1601,942.0000,19.3217,5.1240,-0.2603,0.0554,1530.0000,13.8275,5.631
0.2502,0.0643,2275.0000,14.5754,4.4025,0.0936,0.0596,2378.0000,14.1947,4.1737,-0.0943,27.0000,0.1806,0.2430,815.0000,36.7693,1.2525,-0.1792,0.0216,1389.0000,7.9532,4.0134,0.5189,0.3884,1171.0000,34.7412,0.4585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9069,0.4280,0.1035,107.0000,4823.0000,21.6873,3.4302,NaN,NaN,NaN,NaN,NaN,0.3424,0.2000,26.0000,1.0551,0.3606,0.0480,515.0000,7.0544,1.7210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.4351,0.0649,1167.0000,18.5407,4.8599,-0.4386,0.0643,1202.0000,14.1190,4.6198,-0.0219,16.0000,0.1205,0.0982,583.0000,18.7050,1.5872,-0.4464,0.0418,1461.0000,8.3374,4.3318,NaN,NaN,NaN,NaN,NaN,-0.3261,0.1393,1324.0000,21.2681,4.3249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3898,0.0477,1576.0000,9.0311,5.8872,0.0322,0.6129,32.0000,2.2527,1.0537,0.0559,700.0000,12.9571,5.6121,-0.2137,0.0896,2333.0000,9.1470,5.7126,0.4436,0.3094,0.5127,0.8414,0.8233,158.0000,2.7202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0950,20.0000,0.2452,0.1300,576.0000,22.5156,2.9061,NaN,NaN,NaN,NaN,NaN,0.3755,0.2956,778.0000,34.4974,0.8336,-0.2391,0.0858,1107.0000,18.4914,3.5609,NaN,NaN,NaN,NaN,NaN,0.3314,0.7392,0.1255,206.0000,6094.0000,23.3612,2.2170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.0905,0.0816,2840.0000,14.4317,4.5257,0.2298,0.0736,1998.0000,14.8073,4.4920,-0.0818,27.0000,0.4960,0.3814,1007.0000,36.4230,0.5764,0.2860,0.0937,1876.0000,13.1039,4.2363,-0.3611,0.2445,914.0000,23.9989,3.0272,-0.1167,0.1980,1273.0000,25.3386,4.2531,0.0170,0.0948,1786.0000,11.3628,4.1388,0.1459,0.5271,0.0367,78.0000,1619.0000,13.6899,11.5916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.0814,0.0506,2339.0000,12.0073,8.0212,-0.0015,0.0352,1047.0000,13.9112,5.0509,-0.0244,27.0000,0.4589,0.1989,1208.0000,19.2103,0.8129,-0.3481,0.0428,1231.0000,10.5467,4.7087,-0.0526,0.2491,1320.0000,20.0417,2.2542,-0.2421,0.1228,1292.0000,19.6912,5.2116,-0.1287,0.0478,1222.0000,10.5827,4.8387,-0.5952,0.4850,0.0687,311.0000,4808.0000,13.5936,2.1783,NaN,NaN,NaN,NaN,NaN,-0.0867,0.5000,17.0000,1.4768,1.7647,0.0364,419.0000,11.0835,4.4420,NaN,NaN,NaN,NaN,NaN,0.9492,0.2030,0.4223,0.9953,0.9436,341.0000,2.0358,-0.2042,0.0842,1642.0000,11.6803,5.3617,-0.3697,0.0246,2107.0000,7.2359,5.2818,-0.0461,0.4722,0.6744,432.0000,3.4906,0.9102,0.8834,0.2690,1029.0000,24.8338,4.5654,-0.0370,0.0515,3145.0000,6.6420,4.839
0.6491,0.3132,1745.0000,34.0258,3.9299,0.3585,0.0575,1150.0000,17.4957,4.6750,0.1200,22.0000,0.1868,0.1817,922.0000,18.9718,3.0611,-0.2768,0.0833,1915.0000,13.1337,5.1084,0.0453,0.1515,869.0000,14.5662,2.9630,0.3754,0.2056,1270.0000,29.3213,4.9723,-0.2502,0.0506,1399.0000,10.0293,5.0949,0.1536,0.5118,0.0537,265.0000,2676.0000,13.9522,3.5349,0.1647,0.0416,1469.0000,10.2444,4.7887,-0.0663,0.5603,117.0000,1.0211,1.1796,0.1338,1398.0000,15.9285,1.8572,0.2611,0.0326,1225.0000,8.2163,5.0553,0.8876,0.8533,0.3501,0.9619,0.8125,357.0000,4.4306,-0.2757,0.1780,3442.0000,13.9218,5.9873,0.2201,0.0374,1919.0000,10.3856,4.8658,-0.0901,0.5217,0.7568,184.0000,3.4057,1.1544,0.8222,0.1247,767.0000,15.6610,3.5597,0.0187,0.1097,2885.0000,14.1594,4.223
-0.2019,0.0358,1682.0000,12.4530,4.4656,-0.3878,0.0207,1019.0000,8.5800,3.7558,0.0813,26.0000,0.5418,0.2735,814.0000,37.4312,1.0999,NaN,NaN,NaN,NaN,NaN,-0.0211,0.2963,1145.0000,25.6961,0.7340,-0.0889,0.0646,1367.0000,13.5179,4.2165,NaN,NaN,NaN,NaN,NaN,0.6065,0.5201,0.0609,262.0000,2946.0000,17.6982,2.6250,NaN,NaN,NaN,NaN,NaN,-0.1850,0.7551,197.0000,1.5750,0.9745,0.1684,1284.0000,22.0880,1.3666,NaN,NaN,NaN,NaN,NaN,0.4449,0.6772,0.3251,0.9567,0.8419,203.0000,2.6487,-0.2467,0.0585,1498.0000,11.9459,4.6494,-0.0822,0.0213,1992.0000,7.8153,4.7638,-0.0021,0.5838,0.6338,668.0000,2.3054,0.9273,0.9306,0.4265,831.0000,41.3466,0.7641,-0.0960,0.0411,2385.0000,8.8201,4.066
0.0619,0.0754,3385.0000,15.0298,4.7949,-0.4337,0.0762,2047.0000,16.7059,3.3213,-0.1306,27.0000,0.4907,0.3008,894.0000,41.7136,0.6181,0.0044,0.0521,1802.0000,10.6387,4.3533,-0.4091,0.3871,964.0000,43.2044,0.2201,-0.3021,0.1493,1638.0000,22.3388,4.4470,-0.5141,0.0713,1732.0000,12.1426,4.4122,0.3420,0.4951,0.0732,256.0000,4187.0000,14.4278,1.7928,-0.4219,0.0509,1729.0000,10.7825,4.1791,-0.0369,0.4000,51.0000,0.6004,1.0621,0.1376,1525.0000,19.0977,0.7429,-0.0531,0.0264,1319.0000,7.1357,3.9551,0.6336,0.5169,0.5181,0.9813,1.0435,332.0000,2.4819,-0.6309,0.1871,2124.0000,21.3865,3.8767,-0.3223,0.0518,2179.0000,11.3162,4.5633,0.0301,0.4946,0.7112,186.0000,1.8918,1.2797,0.9894,0.1519,1203.0000,14.8537,2.3109,-0.4426,0.0553,3351.0000,10.2465,4.855
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2354,16.0000,0.5176,0.0770,670.0000,14.4045,6.6553,NaN,NaN,NaN,NaN,NaN,-0.1154,0.2468,1292.0000,23.6053,0.7104,NaN,NaN,NaN,NaN,NaN,-0.5495,0.0728,2164.0000,11.7856,1.9209,0.1828,0.0324,0.0634,63.0000,4024.0000,4.8730,2.2449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2323,0.0353,2109.0000,7.8853,7.0429,-0.0573,0.4292,0.6761,212.0000,2.2626,1.0397,0.9325,0.1822,1362.0000,16.5411,3.3762,0.2511,0.0667,3231.0000,11.2937,5.798
-0.1425,0.0467,2357.0000,12.8337,6.2425,-0.1076,0.0260,1304.0000,10.7899,8.0122,0.1032,14.0000,0.2600,0.0783,615.0000,16.2992,3.9080,0.3475,0.0229,1464.0000,5.8456,5.1228,-0.3661,0.2595,1230.0000,21.8691,1.2038,0.0854,0.0762,2131.0000,13.5007,6.6027,0.4247,0.0520,2180.0000,8.6165,4.9725,0.0322,0.4036,0.0703,298.0000,4860.0000,10.9533,2.2514,0.4696,0.0418,1901.0000,8.3067,4.1643,0.0132,0.3053,96.0000,0.9739,1.0560,0.1492,1772.0000,17.1050,0.8697,0.0478,0.0226,1455.0000,6.1787,4.7834,0.6385,0.7813,0.5569,2.5683,1.6806,598.0000,1.1305,0.1440,0.0884,1884.0000,14.6327,5.4515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
