Circadian circling (1),Circadian speed (1),Circadian nBouts (1),Circadian bout length (1),Circadian bout clumpiness (1),Circadian circling (2),Circadian speed (2),Circadian nBouts (2),Circadian bout length (2),Circadian bout clumpiness (2),Slow Phototaxis circling,Slow Phototaxis nTrials,Slow Phototaxis occupancy,Slow Phototaxis speed,Slow Phototaxis nBouts,Slow Phototaxis bout length,Slow Phototaxis bout clumpiness,Circadian circling (3),Circadian speed (3),Circadian nBouts (3),Circadian bout length (3),Circadian bout clumpiness (3),Arena circling,Arena speed,Arena nBouts,Arena bout length,Arena bout clumpiness,Circadian circling (4),Circadian speed (4),Circadian nBouts (4),Circadian bout length (4),Circadian bout clumpiness (4),Circadian circling (5),Circadian speed (5),Circadian nBouts (5),Circadian bout length (5),Circadian bout clumpiness (5),Optomotor circling,Optomotor optomotor index,Optomotor speed,Optomotor nTrials,Optomotor nBouts,Optomotor bout length,Optomotor bout clumpiness,Circadian circling (6),Circadian speed (6),Circadian nBouts (6),Circadian bout length (6),Circadian bout clumpiness (6),Y-Maze circling,Y-Maze right bias,Y-Maze nTrials,Y-Maze hand clumpiness,Y-Maze hand switchiness,Y-Maze speed,Y-Maze nBouts,Y-Maze bout length,Y-Maze bout clumpiness,Circadian circling (7),Circadian speed (7),Circadian nBouts (7),Circadian bout length (7),Circadian bout clumpiness (7),Olfaction occupancy,Olfaction preodor occupancy,Olfaction right bias,Olfaction hand clumpiness,Olfaction hand switchiness,Olfaction nTrials,Olfaction speed,Circadian circling (8),Circadian speed (8),Circadian nBouts (8),Circadian bout length (8),Circadian bout clumpiness (8),Circadian circling (9),Circadian speed (9),Circadian nBouts (9),Circadian bout length (9),Circadian bout clumpiness (9),LED Y-Maze circling,LED Y-Maze right bias,LED Y-Maze light bias,LED Y-Maze nTrials,LED Y-Maze hand clumpiness,LED Y-Maze hand switchiness,LED Y-Maze light switchiness,LED Y-Maze speed,LED Y-Maze nBouts,LED Y-Maze bout length,LED Y-Maze bout clumpiness,Circadian circling (10),Circadian speed (10),Circadian nBouts (10),Circadian bout length (10),Circadian bout clumpiness (10)
0.4143,0.2110,2699.0000,19.4854,5.2923,0.4431,0.2498,3288.0000,21.1463,4.4075,-0.1915,7.0000,-0.2575,0.0873,284.0000,7.5915,4.2569,0.6310,0.2886,3504.0000,17.2123,4.1480,0.9323,0.0551,190.0000,6.2105,2.2766,0.5843,0.2101,3294.0000,16.3600,3.2587,0.4174,0.2817,2884.0000,15.9383,4.0225,-0.1652,0.1882,0.0514,24.0000,1619.0000,42.6510,7.9936,0.3490,0.3023,3058.0000,13.2904,3.8006,-0.1261,0.4674,185.0000,2.0513,0.9228,0.1121,1251.0000,16.5404,2.2172,0.7236,0.3531,3805.0000,16.5769,4.0527,0.4047,0.3487,0.4444,0.7658,1.0500,108.0000,4.0049,0.6093,0.2265,3571.0000,16.1638,3.1860,0.5945,0.2372,3238.0000,17.3765,4.1256,-0.1394,0.5053,0.5052,96.0000,3.3830,0.7084,1.0517,0.1301,798.0000,15.8120,4.0817,NaN,NaN,NaN,NaN,Na
-0.0164,0.3229,2134.0000,34.7071,2.3598,-0.1831,0.3052,2741.0000,27.6552,4.0280,-0.0131,8.0000,0.0383,0.1113,304.0000,14.6250,4.1338,-0.2011,0.4000,2470.0000,27.1028,4.2124,-0.4236,0.0957,146.0000,17.4384,3.2010,-0.1977,0.3319,2398.0000,27.9324,4.0974,-0.1309,0.4376,2363.0000,25.7579,4.2323,-0.8938,0.0575,0.0557,33.0000,1224.0000,43.6152,12.6936,0.0962,0.6172,2466.0000,26.1237,4.4168,0.1429,0.4432,89.0000,2.5885,1.0928,0.1113,666.0000,17.1306,4.1713,-0.0873,0.5202,2612.0000,29.9326,5.2082,0.3225,0.3626,0.3821,0.6634,1.1088,212.0000,6.4312,-0.3158,0.3346,2770.0000,25.1469,6.0143,-0.2618,0.2960,2389.0000,23.1243,4.2728,0.0649,0.5326,0.2872,93.0000,4.9110,0.9503,1.0652,0.1440,611.0000,17.0556,6.8832,NaN,NaN,NaN,NaN,Na
-0.1890,0.0761,1861.0000,10.5207,5.2691,-0.3015,0.2474,3173.0000,18.4327,6.4017,0.1376,9.0000,0.2745,0.1371,436.0000,14.2821,5.5492,-0.1294,0.1891,3003.0000,13.9427,3.9015,-0.0965,0.0632,145.0000,5.2828,2.9900,0.0972,0.1814,2693.0000,16.9276,4.5725,0.3574,0.2703,2010.0000,17.9970,4.1872,0.5464,NaN,0.0608,0.0000,434.0000,54.9263,10.0463,0.2920,0.4319,3011.0000,17.1744,4.3388,0.3370,0.4400,101.0000,1.8994,0.6228,0.0885,1109.0000,13.2516,4.0218,-0.6263,0.3815,2937.0000,19.6643,4.0844,0.3116,0.3529,0.5381,0.8309,0.8271,197.0000,4.9328,-0.5292,0.2765,2959.0000,17.6688,4.7664,-0.3539,0.2498,2877.0000,18.0240,4.5770,0.0243,0.4472,0.4110,162.0000,0.8911,0.8365,1.0897,0.1555,1261.0000,13.7026,6.5139,NaN,NaN,NaN,NaN,Na
-0.0930,0.0670,1832.0000,8.7767,3.3492,-0.2373,0.0910,1822.0000,8.4704,4.3720,0.4254,15.0000,-0.1075,0.1081,920.0000,9.9359,2.3247,-0.0495,0.1019,1310.0000,7.9817,4.3676,0.8735,0.0620,443.0000,5.4537,4.5735,-0.0830,0.0845,1314.0000,8.5030,4.2805,0.0169,0.0895,1161.0000,7.4625,3.9060,0.0837,0.0758,0.0466,1.0000,1686.0000,43.4526,14.2084,0.3237,0.1362,1854.0000,7.4358,3.9331,0.0726,0.5524,354.0000,1.3339,0.6169,0.1872,1510.0000,28.0099,1.5955,-0.0007,0.1165,1509.0000,8.3592,4.4669,0.2605,0.2359,0.4317,1.3255,1.2756,139.0000,2.1659,0.4122,0.1508,1527.0000,10.9745,5.1604,0.0767,0.1278,1146.0000,10.5445,6.3827,-0.3143,0.7850,0.5612,587.0000,0.5408,0.7923,0.9738,0.3120,1602.0000,32.3221,0.4833,NaN,NaN,NaN,NaN,Na
-0.0477,0.2183,3275.0000,20.4250,1.8214,-0.0349,0.2052,3077.0000,19.2886,2.7550,-0.0194,15.0000,0.0660,0.1434,611.0000,9.7921,3.1041,-0.0091,0.2438,3796.0000,19.4579,4.7518,0.0185,0.1165,457.0000,8.5339,3.6647,-0.0716,0.2434,3264.0000,22.8048,4.1536,0.0188,0.2184,2576.0000,15.1262,9.5675,0.1530,0.0594,0.0596,125.0000,1180.0000,69.4602,9.4155,0.3930,0.3883,3587.0000,20.7775,5.8841,-0.1024,0.4615,14.0000,1.0808,0.7185,0.0611,555.0000,8.7099,3.8881,0.0841,0.3318,4441.0000,22.1009,7.0659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0206,0.6774,0.5758,32.0000,3.3658,0.9295,1.0545,0.1106,457.0000,13.6214,6.5649,NaN,NaN,NaN,NaN,Na
0.1786,0.2590,2133.0000,22.6582,4.6034,0.0589,0.2686,2430.0000,19.5971,5.4294,0.0139,11.0000,0.6083,0.1173,660.0000,7.1955,3.1794,0.2140,0.3390,2294.0000,23.1578,5.9204,-0.1092,0.0736,322.0000,5.2019,5.1535,0.1075,0.2289,2251.0000,15.3354,5.8693,0.1989,0.2621,2190.0000,18.1740,4.4419,0.0178,0.0407,0.0667,175.0000,2391.0000,68.0330,6.6306,-0.7947,0.1745,2257.0000,9.9903,5.5856,-0.1524,0.4843,160.0000,1.4224,0.8508,0.1097,1027.0000,18.4703,1.9082,-0.3175,0.0599,112.0000,4.1339,0.8075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0044,0.4630,0.6365,541.0000,0.5147,0.9479,0.9091,0.2892,1634.0000,29.1408,0.4815,NaN,NaN,NaN,NaN,Na
-0.4296,0.0730,968.0000,12.2324,3.7669,-0.4048,0.1415,945.0000,15.4148,4.2363,0.0126,15.0000,-0.2572,0.0896,1155.0000,8.6519,2.7294,-0.4687,0.1871,1524.0000,13.0663,4.6721,-0.1198,0.0785,283.0000,8.2615,3.3024,-0.4292,0.1094,1152.0000,12.3828,3.3501,-0.8293,0.2280,1268.0000,14.1632,4.3254,0.4442,0.0449,0.0525,39.0000,630.0000,347.3810,2.8342,-0.2925,0.2607,1704.0000,14.3515,4.1181,-0.1632,0.5822,226.0000,1.7890,0.7458,0.1325,1819.0000,14.6234,4.2150,-0.4728,0.1814,1433.0000,13.8472,3.4651,0.0745,0.3495,0.5444,0.7543,1.4553,169.0000,3.8269,0.0008,0.2603,4304.0000,19.3016,4.4561,0.1297,0.3570,4526.0000,27.9271,1.1391,-0.0766,0.6627,0.5817,250.0000,4.3465,0.9126,0.8760,0.1900,1279.0000,17.4066,5.5796,NaN,NaN,NaN,NaN,Na
0.0191,0.1464,2161.0000,16.0171,3.3005,0.1507,0.2086,3546.0000,14.6447,4.1193,-0.1174,12.0000,0.1718,0.2043,648.0000,12.9090,3.6193,0.5884,0.3416,2612.0000,19.0241,3.8218,-0.1480,0.3923,390.0000,29.5667,5.3590,0.1371,0.2563,2439.0000,17.7368,4.5581,0.5689,0.3797,2301.0000,17.0291,4.7077,-0.0163,0.1293,0.0675,43.0000,1415.0000,64.0459,7.6274,0.1083,0.4051,2701.0000,16.2318,5.1174,-0.0164,0.6848,93.0000,5.5286,0.9216,0.1255,411.0000,20.4039,5.0050,0.5778,0.3975,3012.0000,21.0936,4.7239,0.4920,0.5438,0.4336,0.7315,1.1532,143.0000,5.1077,-0.1015,0.1092,1467.0000,11.7587,3.9694,-0.2573,0.1277,1199.0000,12.2310,4.7333,-0.1834,0.6545,0.5625,111.0000,4.6043,0.8367,0.9615,0.1334,715.0000,15.3287,4.0540,NaN,NaN,NaN,NaN,Na
-0.0450,0.1042,1607.0000,13.7088,3.9563,NaN,NaN,NaN,NaN,NaN,-0.0155,12.0000,0.2828,1.3278,79.0000,39.6709,1.4273,NaN,NaN,NaN,NaN,NaN,0.8658,0.0741,165.0000,6.9030,4.1829,0.2677,0.3212,2244.0000,21.5709,3.7964,0.2550,0.2668,2555.0000,15.8650,3.5496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2804,0.3426,2771.0000,16.5420,4.2113,-0.6710,0.3966,59.0000,1.2233,1.1687,0.0767,779.0000,13.0745,3.4783,0.4118,0.2352,2650.0000,16.5449,3.7679,0.0310,0.4294,0.4870,1.6848,1.2755,193.0000,3.8898,0.1951,0.2212,3189.0000,14.8852,7.2190,0.1710,0.2126,3302.0000,16.0024,4.1716,-0.0087,0.5313,0.2647,33.0000,1.6831,1.0952,0.7556,0.0911,713.0000,9.0028,3.3402,NaN,NaN,NaN,NaN,Na
-0.2102,0.1019,1312.0000,15.5130,3.5078,-0.0105,0.1374,1429.0000,14.6963,5.0956,-0.3390,10.0000,0.1516,0.1328,434.0000,12.6659,3.3712,0.0888,0.2294,1190.0000,14.8605,6.0673,-0.1287,0.1125,177.0000,10.3842,4.1407,0.1421,0.1755,1268.0000,17.0118,3.4019,-0.2425,0.2261,1364.0000,15.4040,3.5293,0.4067,0.2537,0.0590,5.0000,2031.0000,41.4220,8.1561,-0.1317,0.2611,2431.0000,13.1399,3.7925,0.6508,0.5253,159.0000,1.7133,0.7062,0.1177,1226.0000,16.7268,2.8996,0.0998,0.1730,1761.0000,13.4435,3.9186,0.4313,0.4780,0.5270,0.5303,0.8810,148.0000,5.9232,0.1325,0.1456,2408.0000,11.8214,7.0530,0.2542,0.1769,1817.0000,15.0737,4.0370,-0.2568,0.5973,0.4915,294.0000,2.5944,0.8909,0.9155,0.2030,1435.0000,20.9310,3.4188,NaN,NaN,NaN,NaN,Na
0.1478,0.1240,1749.0000,12.2441,5.5438,0.0641,0.1543,1787.0000,13.9866,5.8708,0.2195,10.0000,0.6000,0.0854,291.0000,5.2509,3.7967,0.1914,0.1458,1591.0000,12.5858,5.0266,0.0865,0.1887,346.0000,16.0347,4.8221,-0.0772,0.1249,1671.0000,12.2196,3.9993,0.4347,0.2076,1087.0000,15.1417,4.2945,-0.5621,-0.4029,0.0556,1.0000,451.0000,84.0067,6.9408,0.2635,0.3294,1330.0000,18.1128,4.2476,0.1679,0.5556,28.0000,1.2012,1.0848,0.0670,515.0000,10.6563,4.4087,0.3941,0.1657,1226.0000,13.5049,4.1167,0.2009,0.4804,0.3399,0.6838,1.1507,153.0000,4.3874,0.1954,0.1480,1952.0000,11.5031,4.8428,0.0595,0.1797,1602.0000,13.3327,7.1680,-0.4469,0.4815,0.6552,28.0000,2.1344,1.0729,0.9921,0.1409,317.0000,10.5836,4.4903,NaN,NaN,NaN,NaN,Na
0.4784,0.2012,1946.0000,21.0822,3.3942,0.0119,0.2565,2020.0000,21.5035,4.2298,-0.1256,13.0000,0.0098,0.1596,508.0000,12.8268,2.7349,0.7573,0.5802,2292.0000,26.7753,2.9839,-0.1914,0.0697,258.0000,6.5543,3.8742,-0.2051,0.3756,2066.0000,22.0857,4.2097,0.5548,0.4426,2026.0000,22.9136,3.0051,0.3434,NaN,0.0597,0.0000,1683.0000,39.2757,9.9198,0.1730,0.6708,2244.0000,23.3338,3.8961,0.4196,0.3386,128.0000,1.2117,0.8198,0.0956,985.0000,16.4609,2.4542,0.4367,0.5471,2683.0000,24.0291,2.8968,0.2334,0.4063,0.5179,0.7939,0.9734,251.0000,5.6717,0.3264,0.3941,2861.0000,25.0685,2.9841,0.3889,0.3408,2449.0000,23.6962,2.9231,0.7027,0.3529,0.4340,52.0000,1.4162,0.7579,1.0754,0.1006,632.0000,10.3513,2.5379,NaN,NaN,NaN,NaN,Na
-0.0786,0.1237,1844.0000,14.1133,4.4854,0.0089,0.1721,1851.0000,13.6991,6.5595,0.0327,12.0000,0.0241,0.1991,535.0000,8.6654,2.8774,-0.3444,0.2575,2671.0000,14.2591,6.4562,0.0590,0.2664,189.0000,16.8942,2.6828,0.1067,0.1957,1637.0000,14.2804,5.3063,-0.2656,0.2898,1978.0000,14.6294,5.6965,-0.0926,NaN,0.0721,0.0000,2514.0000,24.2705,8.5374,0.4410,0.3386,2731.0000,13.8224,4.4906,-0.2972,0.4648,72.0000,1.6388,0.8654,0.0834,917.0000,11.5333,2.9525,0.1942,0.2932,2442.0000,14.5639,5.3305,0.1680,0.4435,0.5109,1.0313,1.0512,276.0000,4.5384,0.2296,0.2243,2218.0000,14.6515,6.1157,0.2470,0.2077,2016.0000,14.2426,6.7132,0.0276,0.5714,0.6000,99.0000,4.6242,1.1549,0.8333,0.1289,1141.0000,11.6740,6.5544,NaN,NaN,NaN,NaN,Na
0.1949,0.1404,2298.0000,12.6658,4.6542,-0.1558,0.1944,2034.0000,14.3928,6.3272,0.0824,14.0000,0.2549,0.1673,453.0000,10.4503,2.7165,0.3585,0.3326,2316.0000,16.2150,5.0792,0.0375,0.1913,404.0000,11.1386,3.1649,0.0648,0.1742,2623.0000,13.7583,5.3093,-0.0343,0.2345,2772.0000,12.3142,5.3247,0.1973,0.2504,0.0927,19.0000,1044.0000,114.1178,4.7826,0.0612,0.3311,3153.0000,15.0238,7.1526,-0.0372,0.5405,75.0000,0.9047,0.8590,0.0742,1254.0000,10.9593,1.9071,0.1963,0.2604,3775.0000,14.3634,5.9629,0.5538,0.5094,0.5068,0.7803,1.0002,148.0000,4.7852,0.2974,0.1842,3317.0000,13.4570,7.7699,0.2807,0.1929,2491.0000,14.2991,8.2251,-0.3736,0.5957,0.4694,48.0000,2.3708,0.7785,1.0242,0.0863,853.0000,8.5088,4.3200,NaN,NaN,NaN,NaN,Na
0.3423,0.0532,158.0000,8.3544,0.4148,0.1692,0.2497,2998.0000,18.0317,8.3654,-0.0793,14.0000,-0.2056,0.2313,545.0000,14.7927,2.5603,0.1024,0.2293,2997.0000,14.8505,5.9515,-0.0155,0.7147,173.0000,26.1734,3.4424,0.1119,0.1947,2487.0000,16.0370,5.9241,0.2230,0.2144,2439.0000,12.8569,8.8291,0.2811,0.0924,0.0696,21.0000,1344.0000,142.7314,2.8566,0.2035,0.3766,3995.0000,15.2919,5.0072,0.1926,0.5263,96.0000,2.0260,1.2535,0.0927,1729.0000,10.3256,2.9551,0.0814,0.1748,2954.0000,11.5085,4.9950,0.3398,0.2468,0.4585,0.7997,1.2083,205.0000,5.5734,0.1176,0.1619,2345.0000,12.8397,4.8617,0.0747,0.1633,3363.0000,12.1968,4.7445,-0.0321,0.7500,0.5769,25.0000,1.7167,0.7467,0.7091,0.0889,435.0000,7.5195,4.1115,NaN,NaN,NaN,NaN,Na
-0.0501,0.1016,1729.0000,13.3453,3.4903,-0.1376,0.1437,2212.0000,12.3929,3.7272,-0.0132,14.0000,0.3729,0.2052,473.0000,14.1036,2.3762,-0.0061,0.1598,2555.0000,12.8027,3.2766,0.0150,0.1671,451.0000,7.7871,5.0569,-0.0192,0.1335,1881.0000,13.2935,3.2469,-0.2335,0.1283,1720.0000,10.8552,3.3150,0.4794,0.0484,0.0843,6.0000,1257.0000,65.1623,6.5852,-0.7444,0.1849,2245.0000,10.2837,3.2668,0.4316,0.6500,21.0000,1.2728,0.7326,0.0667,770.0000,8.4091,5.0183,-0.5858,0.1612,2373.0000,11.8163,2.6264,0.4973,0.2812,0.5068,1.1111,0.9504,221.0000,3.8829,-0.2291,0.1543,3102.0000,12.5355,3.2562,-0.0751,0.1439,2265.0000,12.8565,2.7942,0.1311,0.3605,0.5347,431.0000,4.6909,0.7498,1.0142,0.2684,1482.0000,23.9399,8.6500,NaN,NaN,NaN,NaN,Na
0.3375,0.1436,1118.0000,19.9928,3.6127,-0.0235,0.2286,1049.0000,23.6635,4.6320,-0.0009,14.0000,-0.0893,0.1964,693.0000,8.8225,2.9387,0.4912,0.2405,1333.0000,21.8927,4.0506,0.3518,0.0952,138.0000,5.3406,3.1956,0.2205,0.2883,1039.0000,28.3802,5.1763,0.0839,0.2814,1004.0000,23.4213,3.5268,-0.5333,NaN,0.0479,0.0000,1286.0000,28.5529,14.1335,0.1663,0.4731,1191.0000,27.2024,4.4068,0.0837,0.5192,53.0000,1.5715,0.6425,0.0852,830.0000,11.4771,3.6596,0.0319,0.3604,1277.0000,29.4150,4.7340,0.2172,0.0000,0.5139,1.8288,1.5012,144.0000,1.6800,-0.1141,0.3729,1127.0000,31.6300,4.4182,0.0061,0.2875,1091.0000,25.2530,5.3356,-0.0938,0.4524,0.3140,85.0000,2.3381,0.9735,0.8638,0.0994,575.0000,13.4591,4.0476,NaN,NaN,NaN,NaN,Na
0.0474,0.1055,2024.0000,11.9733,4.8328,0.1618,0.1489,1797.0000,13.0657,5.4411,-0.0150,14.0000,0.6282,0.1530,413.0000,6.8208,3.5340,0.1023,0.1779,1768.0000,12.5311,5.9009,-0.5929,0.0705,168.0000,6.0655,2.9976,0.0785,0.1591,1391.0000,12.9792,5.2161,0.2273,0.1882,1846.0000,11.5022,6.2719,-0.3681,-0.0080,0.0569,3.0000,567.0000,65.1905,10.4379,0.6811,0.2762,2035.0000,12.2732,5.7520,0.8290,0.3750,17.0000,1.0597,1.1294,0.0549,670.0000,6.6313,3.5568,0.1635,0.1972,2172.0000,13.9296,6.0360,0.3652,0.4646,0.5241,0.6203,1.0369,145.0000,4.9561,0.0089,0.1767,1891.0000,13.7753,5.0874,0.0394,0.1893,1561.0000,13.2088,7.0941,0.1911,0.5600,0.2692,51.0000,2.5577,1.0743,0.7331,0.0895,815.0000,9.7055,3.9567,NaN,NaN,NaN,NaN,Na
0.2153,0.1343,1495.0000,17.8602,4.4402,0.0867,0.1702,2014.0000,15.2959,4.9355,-0.6519,9.0000,-0.0756,0.1238,460.0000,9.9174,2.7061,0.2577,0.1999,1777.0000,14.3855,3.9450,0.7167,0.0955,337.0000,11.8813,3.8984,0.2034,0.1545,1683.0000,13.4124,4.6331,NaN,NaN,NaN,NaN,NaN,-0.0432,0.5949,0.0539,2.0000,1297.0000,54.6029,8.2892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
NaN,0.0291,0.0000,NaN,NaN,0.4118,0.2447,2339.0000,18.3531,5.6232,-0.1005,12.0000,-0.5000,0.1645,421.0000,7.2090,2.9329,0.5248,0.2626,2519.0000,16.5260,3.7576,NaN,NaN,NaN,NaN,NaN,-0.0144,0.2312,2068.0000,19.3699,5.5694,0.0515,0.2276,2634.0000,15.6898,4.0134,0.1743,0.1948,0.0659,8.0000,1968.0000,38.5818,8.8496,0.1521,0.3918,3041.0000,18.3936,3.7665,-0.1974,0.5763,119.0000,1.4781,1.1185,0.0946,778.0000,17.2982,2.6470,0.2272,0.2319,3187.0000,15.8532,3.9509,0.2748,0.4237,0.4672,0.7735,1.2176,259.0000,6.2320,0.0120,0.2477,6109.0000,14.8378,4.7345,-0.2373,0.2408,4658.0000,17.5691,3.2402,-0.0055,0.5435,0.6489,93.0000,2.9676,0.6284,0.8639,0.1236,671.0000,15.1833,3.4435,NaN,NaN,NaN,NaN,Na
0.5114,0.1261,1970.0000,15.3477,3.9023,0.2864,0.2162,3446.0000,14.5633,4.6647,0.0183,15.0000,0.0689,0.1977,511.0000,10.7750,2.7382,0.5815,0.2172,2767.0000,15.3032,3.4620,0.1145,0.2431,264.0000,11.0871,4.0209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3257,0.2015,0.0522,34.0000,1196.0000,48.6012,9.7073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.9282,0.3333,0.2857,13.0000,2.1472,1.2115,0.3500,1.1744,55.0000,26.2545,2.4036,NaN,NaN,NaN,NaN,Na
-0.1971,0.1136,1475.0000,10.4298,6.1793,-0.4357,0.1291,1484.0000,11.6772,4.5610,-0.0058,15.0000,0.2494,0.1391,444.0000,11.4437,2.4278,-0.4443,0.2917,1887.0000,14.7663,4.0695,0.2024,0.1037,766.0000,7.6214,2.9930,-0.8633,0.2473,1160.0000,14.2716,5.5734,-0.7134,0.2547,1596.0000,12.7356,5.2538,-0.2372,-0.0930,0.0747,5.0000,2021.0000,62.6927,7.1096,-0.2272,0.2993,2008.0000,12.6743,4.4414,0.0730,0.5417,49.0000,0.9586,1.6441,0.0650,1250.0000,8.8584,3.1148,-0.3772,0.1502,1692.0000,11.0041,4.3179,0.4782,0.5704,0.3000,0.7392,1.2554,110.0000,3.9855,-0.6800,0.1786,2303.0000,11.2141,5.6262,-0.4090,0.1559,1595.0000,10.6922,7.2975,0.0108,0.4814,0.7963,539.0000,0.6831,0.9438,0.9247,0.2770,2042.0000,23.4378,0.8726,NaN,NaN,NaN,NaN,Na
0.4941,0.1652,1547.0000,13.5178,4.5135,0.3314,0.1482,1670.0000,13.3096,5.1848,-0.0196,15.0000,0.4439,0.3811,692.0000,13.0882,2.4759,0.6271,0.2398,1823.0000,14.4136,3.7805,0.3200,0.0981,770.0000,9.1234,1.8428,0.4362,0.1930,1530.0000,14.5386,4.7104,0.3984,0.2326,1584.0000,13.0606,4.5277,-0.0506,NaN,0.0909,0.0000,622.0000,65.7251,7.9434,0.5873,0.4902,1625.0000,19.2954,4.1581,-0.3292,0.5139,73.0000,1.6396,0.5484,0.0874,580.0000,16.2517,3.4060,0.2948,0.3497,1937.0000,17.4306,3.4284,0.2320,0.4486,0.6029,0.7210,1.3924,204.0000,5.5000,-0.0842,0.1818,2619.0000,12.6502,4.7639,0.5595,0.1718,2480.0000,11.3060,5.9531,-0.2771,0.4717,0.5818,54.0000,2.4862,1.0404,0.8594,0.1231,456.0000,12.2697,3.5474,NaN,NaN,NaN,NaN,Na
0.1148,0.1700,2026.0000,20.9941,3.7765,0.0452,0.1772,2008.0000,17.7620,3.7281,0.0204,14.0000,0.1747,0.3353,698.0000,13.7708,2.7095,0.2292,0.2337,2623.0000,15.1098,5.4258,-0.6113,0.1401,500.0000,8.3180,3.8542,0.0315,0.1947,1947.0000,17.0673,4.7938,0.1882,0.2214,2047.0000,14.9248,4.4352,-0.2178,NaN,0.0902,0.0000,876.0000,72.5731,8.2443,0.1167,0.2859,2454.0000,14.2914,4.2760,0.7124,0.5161,94.0000,1.6642,0.9584,0.1125,933.0000,14.9957,3.5229,0.2402,0.2597,2301.0000,15.9331,5.8750,0.3987,0.2808,0.4620,0.6644,1.4823,171.0000,4.3556,0.1246,0.2166,3402.0000,15.6828,3.9407,-0.0295,0.2441,2186.0000,19.5727,4.6428,0.7632,0.4211,0.2381,20.0000,0.9768,1.0256,0.9188,0.0847,357.0000,8.6555,3.7722,NaN,NaN,NaN,NaN,Na
0.4724,0.1410,2257.0000,17.5693,2.4941,0.2421,0.2079,2667.0000,18.7042,4.3034,0.0511,14.0000,0.3406,0.2412,546.0000,12.7930,2.1839,0.4288,0.3228,2797.0000,20.3200,3.4643,0.2239,0.2220,706.0000,24.9688,2.4678,0.5056,0.2052,2656.0000,17.5602,4.7004,0.6112,0.3129,2268.0000,19.4334,4.3251,-0.2383,0.0354,0.0545,27.0000,1525.0000,39.8354,10.7686,0.7408,0.4071,2596.0000,16.2234,5.5449,-0.2976,0.4618,328.0000,1.1171,0.9077,0.1931,1484.0000,25.2325,1.5633,0.5828,0.3197,3190.0000,17.3897,3.5207,0.1899,0.4564,0.5158,0.7482,0.8697,221.0000,4.9556,0.2433,0.2181,3592.0000,15.3522,4.4110,0.2244,0.2188,2364.0000,14.7602,6.2956,-0.0489,0.5382,0.5759,315.0000,1.9917,0.8047,0.8293,0.2128,1586.0000,19.3342,3.5377,NaN,NaN,NaN,NaN,Na
-0.4656,0.1591,1795.0000,15.2390,4.5943,-0.2289,0.1869,2094.0000,15.5654,4.2366,0.0209,8.0000,-0.2500,0.0977,451.0000,5.9557,5.0767,-0.4750,0.2195,2267.0000,14.7031,4.4252,0.3639,0.0681,250.0000,6.5000,5.1108,-0.4195,0.1590,1933.0000,14.3466,4.1056,-0.8815,0.2683,1951.0000,15.5310,4.4867,0.5358,NaN,0.0480,0.0000,819.0000,53.3040,8.9430,-0.9975,0.4448,2511.0000,18.9841,4.1358,-0.3597,0.6488,374.0000,2.8353,0.7041,0.2183,1125.0000,29.0729,3.6430,-0.9309,0.2728,2570.0000,16.1759,3.6847,0.3960,0.3256,0.3333,0.6559,1.1250,120.0000,4.4633,-0.5062,0.2346,1833.0000,18.1598,4.7733,-0.3780,0.2075,1419.0000,16.5490,4.8970,-0.1546,0.5275,0.6727,219.0000,5.8328,0.8336,0.8878,0.2564,557.0000,30.6984,8.3480,NaN,NaN,NaN,NaN,Na
